1st,2nd*0.8,3rd*0.6,â¡èdïΩãœ
0.551854656,0.741107492,0.487826087,0.741995098
2.688400824,1.011898017,0.487826087,1.745052053
1.769559033,0.441483725,1.348280255,1.483051255
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,1.415647226,0.555830619,1.051388542
1.769559033,0.441483725,2.23832853,1.853904703
0.926384365,0.650434782,0.758923513,0.973226108
0.551854656,1.415647226,0.758923513,1.136010581
0.551854656,0.741107492,1.06173542,0.981123987
1.769559033,1.797707006,1.420842572,2.078378588
0.926384365,0.650434782,0.331112794,0.794971642
0.551854656,0.650434782,1.06173542,0.943343691
0.551854656,1.415647226,1.348280255,1.381575891
1.264872521,0.741107492,0.487826087,1.039085875
1.769559033,0.441483725,0.487826087,1.124528685
0.551854656,0.650434782,1.613040494,1.173054139
0.926384365,0.441483725,1.637386805,1.252189539
0.551854656,0.650434782,1.348280255,1.062737372
0.813043478,2.150720659,0.331112794,1.372865388
0.926384365,0.650434782,0.331112794,0.794971642
0.813043478,0.441483725,0.555830619,0.754315759
2.728978008,0.741107492,0.487826087,1.649129828
0.813043478,1.415647226,0.331112794,1.066584791
0.551854656,1.415647226,1.613040494,1.491892657
1.264872521,0.441483725,1.06173542,1.153371527
0.926384365,0.441483725,0.758923513,0.886163168
0.813043478,1.011898017,0.555830619,0.991988381
1.769559033,1.894456762,1.348280255,2.088456688
1.769559033,0.741107492,0.331112794,1.184074716
0.813043478,0.441483725,1.637386805,1.20496417
0.551854656,2.183182406,1.613040494,1.811698982
0.551854656,1.415647226,1.613040494,1.491892657
0.551854656,1.415647226,0.487826087,1.023053321
0.813043478,1.011898017,0.331112794,0.898355954
0.926384365,2.183182406,0.331112794,1.433616485
2.368070953,2.98443804,1.613040494,2.902312286
2.728978008,1.415647226,1.348280255,2.288710621
0.813043478,1.011898017,0.331112794,0.898355954
0.813043478,0.441483725,0.758923513,0.838937798
0.926384365,0.650434782,0.758923513,0.973226108
0.551854656,1.415647226,0.758923513,1.136010581
0.551854656,1.797707006,0.487826087,1.182244896
0.551854656,1.011898017,0.487826087,0.854824483
0.551854656,1.415647226,1.613040494,1.491892657
0.551854656,1.894456762,1.06173542,1.461686183
0.926384365,0.441483725,0.487826087,0.773205907
0.813043478,2.183182406,0.331112794,1.386391116
2.728978008,1.415647226,0.331112794,1.864890845
0.551854656,0.741107492,1.613040494,1.210834434
0.926384365,1.894456762,0.487826087,1.378611339
1.264872521,0.441483725,1.06173542,1.153371527
0.551854656,0.650434782,0.758923513,0.817172063
2.728978008,1.415647226,1.613040494,2.399027387
0.551854656,1.415647226,1.348280255,1.381575891
0.813043478,1.415647226,0.555830619,1.160217218
0.813043478,1.011898017,1.637386805,1.442636792
2.688400824,2.183182406,1.420842572,2.621844084
1.264872521,2.183182406,0.555830619,1.668285644
0.813043478,0.741107492,0.758923513,0.963781034
0.551854656,1.797707006,0.555830619,1.210580117
2.728978008,1.011898017,1.420842572,2.150716082
0.551854656,1.415647226,0.758923513,1.136010581
0.551854656,0.650434782,0.555830619,0.732550024
0.813043478,0.441483725,0.758923513,0.838937798
3.73054755,0.741107492,1.420842572,2.455207339
1.769559033,0.650434782,1.613040494,1.680430962
0.551854656,2.183182406,1.06173542,1.581988534
0.926384365,1.011898017,1.420842572,1.399635397
0.813043478,0.441483725,1.348280255,1.084503107
0.926384365,2.150720659,1.06173542,1.724516852
1.769559033,0.650434782,0.555830619,1.239926848
0.551854656,0.741107492,1.06173542,0.981123987
2.688400824,1.797707006,1.06173542,2.311601354
0.813043478,0.441483725,1.06173542,0.965109426
2.728978008,1.894456762,0.555830619,2.158027246
1.264872521,0.441483725,0.555830619,0.94257786
0.551854656,0.650434782,1.613040494,1.173054139
1.769559033,0.741107492,0.331112794,1.184074716
1.769559033,1.011898017,1.613040494,1.831040643
2.688400824,0.741107492,1.348280255,1.990745238
0.551854656,0.741107492,1.420842572,1.130751967
0.813043478,1.011898017,1.637386805,1.442636792
0.551854656,0.650434782,0.758923513,0.817172063
1.769559033,0.741107492,1.637386805,1.728355554
0.813043478,1.011898017,0.555830619,0.991988381
0.813043478,0.741107492,1.637386805,1.329807406
0.551854656,0.650434782,0.555830619,0.732550024
0.926384365,0.441483725,0.487826087,0.773205907
2.247133758,0.441483725,0.555830619,1.351853376
0.551854656,1.011898017,1.348280255,1.213347053
0.551854656,1.415647226,1.637386805,1.502036953
0.551854656,0.650434782,0.758923513,0.817172063
0.813043478,0.441483725,0.758923513,0.838937798
0.813043478,1.011898017,1.06173542,1.202782048
0.551854656,2.183182406,1.613040494,1.811698982
0.813043478,0.741107492,0.331112794,0.785526568
1.769559033,0.650434782,0.758923513,1.324548887
0.551854656,1.011898017,1.420842572,1.243581352
0.813043478,0.441483725,0.758923513,0.838937798
1.264872521,1.894456762,0.555830619,1.547983293
2.688400824,0.650434782,0.331112794,1.529145167
2.688400824,1.415647226,0.331112794,1.847983685
0.926384365,1.894456762,2.23832853,2.107987357
0.551854656,1.415647226,1.637386805,1.502036953
0.813043478,1.011898017,1.637386805,1.442636792
0.551854656,0.650434782,1.637386805,1.183198435
0.813043478,0.441483725,1.637386805,1.20496417
0.551854656,1.415647226,1.637386805,1.502036953
0.813043478,2.183182406,0.331112794,1.386391116
0.551854656,1.415647226,0.758923513,1.136010581
0.813043478,0.441483725,1.06173542,0.965109426
0.813043478,1.011898017,0.331112794,0.898355954
0.551854656,1.415647226,1.348280255,1.381575891
1.264872521,0.650434782,0.331112794,0.936008374
0.551854656,2.183182406,1.06173542,1.581988534
0.551854656,0.741107492,1.348280255,1.100517668
0.551854656,0.650434782,0.758923513,0.817172063
2.728978008,1.797707006,1.06173542,2.328508514
0.813043478,1.011898017,0.555830619,0.991988381
1.264872521,0.441483725,1.06173542,1.153371527
2.728978008,1.011898017,1.06173542,2.001088102
0.551854656,2.150720659,0.555830619,1.357669139
0.926384365,1.011898017,1.420842572,1.399635397
2.728978008,1.011898017,1.613040494,2.23079855
2.728978008,1.894456762,0.331112794,2.064394818
0.551854656,2.183182406,0.758923513,1.455816906
0.551854656,1.011898017,0.555830619,0.883159705
0.551854656,1.415647226,0.555830619,1.051388542
0.926384365,0.650434782,0.331112794,0.794971642
0.813043478,0.441483725,0.555830619,0.754315759
0.926384365,0.650434782,1.420842572,1.249025716
2.688400824,2.183182406,1.420842572,2.621844084
0.551854656,1.797707006,1.637386805,1.661228528
1.769559033,0.741107492,1.637386805,1.728355554
0.926384365,0.441483725,1.06173542,1.012334796
1.769559033,0.741107492,0.331112794,1.184074716
0.926384365,0.441483725,1.348280255,1.131728477
1.264872521,0.650434782,0.555830619,1.029640801
0.551854656,1.415647226,1.637386805,1.502036953
2.728978008,2.150720659,0.331112794,2.171171442
0.926384365,0.441483725,1.06173542,1.012334796
0.813043478,1.011898017,1.637386805,1.442636792
0.551854656,0.650434782,0.555830619,0.732550024
1.264872521,0.650434782,1.637386805,1.480289212
0.926384365,0.650434782,0.758923513,0.973226108
0.551854656,1.415647226,0.758923513,1.136010581
0.551854656,1.011898017,1.420842572,1.243581352
1.769559033,1.797707006,1.613040494,2.158461056
0.551854656,1.415647226,1.613040494,1.491892657
1.769559033,2.150720659,0.758923513,1.949668002
2.728978008,0.441483725,1.06173542,1.76341548
0.813043478,2.183182406,1.613040494,1.920527658
0.551854656,2.150720659,0.487826087,1.329333918
0.551854656,1.415647226,0.758923513,1.136010581
1.769559033,1.797707006,0.331112794,1.624324514
1.264872521,1.894456762,0.555830619,1.547983293
0.551854656,1.011898017,0.555830619,0.883159705
0.551854656,1.011898017,1.637386805,1.333808116
1.769559033,0.441483725,0.555830619,1.152863907
1.769559033,0.441483725,1.637386805,1.603512318
2.728978008,0.741107492,1.613040494,2.117969164
2.247133758,0.741107492,1.420842572,1.837118259
1.264872521,0.441483725,1.06173542,1.153371527
1.264872521,0.650434782,0.331112794,0.936008374
0.926384365,0.441483725,1.613040494,1.242045243
0.926384365,0.441483725,1.637386805,1.252189539
0.813043478,0.441483725,1.637386805,1.20496417
0.551854656,2.183182406,1.06173542,1.581988534
0.551854656,2.183182406,0.487826087,1.342859646
1.264872521,0.441483725,1.637386805,1.393226271
0.551854656,0.741107492,0.758923513,0.854952359
0.813043478,0.441483725,1.06173542,0.965109426
1.264872521,0.650434782,0.331112794,0.936008374
0.551854656,0.650434782,1.06173542,0.943343691
0.551854656,0.741107492,1.348280255,1.100517668
0.926384365,0.650434782,0.331112794,0.794971642
0.551854656,2.150720659,1.637386805,1.80831755
0.551854656,1.011898017,0.487826087,0.854824483
0.813043478,1.011898017,1.348280255,1.322175729
2.688400824,0.741107492,0.331112794,1.566925462
1.264872521,0.650434782,0.331112794,0.936008374
0.926384365,0.441483725,1.613040494,1.242045243
0.551854656,2.183182406,1.348280255,1.701382216
2.688400824,1.011898017,0.331112794,1.679754848
0.551854656,2.183182406,1.348280255,1.701382216
2.728978008,1.415647226,0.487826087,1.930188051
1.769559033,1.011898017,0.331112794,1.296904101
1.769559033,0.441483725,1.637386805,1.603512318
2.247133758,1.415647226,0.331112794,1.664122408
0.551854656,0.741107492,1.613040494,1.210834434
0.551854656,1.415647226,0.555830619,1.051388542
2.368070953,1.415647226,1.637386805,2.258793743
2.728978008,1.011898017,0.487826087,1.761959213
0.551854656,0.650434782,0.555830619,0.732550024
0.551854656,1.415647226,1.637386805,1.502036953
1.769559033,1.011898017,1.348280255,1.720723877
0.926384365,1.894456762,0.758923513,1.4915686
0.926384365,2.150720659,0.331112794,1.420090757
1.769559033,1.894456762,0.331112794,1.664636912
0.551854656,0.650434782,0.555830619,0.732550024
1.264872521,0.650434782,0.331112794,0.936008374
2.368070953,2.183182406,1.613040494,2.568455772
0.551854656,1.415647226,1.348280255,1.381575891
0.813043478,1.011898017,0.331112794,0.898355954
2.368070953,0.741107492,0.331112794,1.433454683
0.813043478,2.150720659,1.637386805,1.917146226
2.728978008,0.650434782,1.348280255,1.969872102
3.73054755,0.741107492,1.06173542,2.305579359
0.926384365,1.797707006,1.420842572,1.72705581
1.769559033,0.441483725,1.348280255,1.483051255
0.551854656,2.150720659,1.348280255,1.687856488
0.551854656,1.894456762,1.06173542,1.461686183
0.551854656,0.650434782,1.637386805,1.183198435
0.551854656,1.011898017,0.555830619,0.883159705
0.551854656,1.415647226,0.758923513,1.136010581
0.926384365,0.441483725,1.06173542,1.012334796
0.813043478,1.894456762,0.555830619,1.359721191
0.551854656,0.650434782,0.758923513,0.817172063
2.368070953,0.441483725,1.637386805,1.852892284
1.769559033,0.441483725,1.637386805,1.603512318
2.728978008,1.415647226,1.348280255,2.288710621
0.551854656,1.415647226,0.555830619,1.051388542
0.551854656,2.98443804,0.555830619,1.705051381
0.926384365,0.650434782,1.348280255,1.218791418
2.247133758,0.441483725,1.637386805,1.802501787
2.247133758,0.441483725,0.487826087,1.323518154
0.551854656,2.150720659,1.637386805,1.80831755
0.813043478,1.011898017,0.331112794,0.898355954
0.813043478,0.441483725,0.758923513,0.838937798
0.813043478,0.441483725,0.758923513,0.838937798
0.813043478,0.441483725,1.06173542,0.965109426
2.728978008,1.415647226,0.331112794,1.864890845
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,0.650434782,1.06173542,0.943343691
1.769559033,1.797707006,1.637386805,2.168605352
0.551854656,0.650434782,0.758923513,0.817172063
0.926384365,0.441483725,1.06173542,1.012334796
0.551854656,1.011898017,1.06173542,1.093953372
0.551854656,1.415647226,1.420842572,1.411810189
0.813043478,1.011898017,1.637386805,1.442636792
1.264872521,0.650434782,0.331112794,0.936008374
0.551854656,0.650434782,0.555830619,0.732550024
2.728978008,0.441483725,0.555830619,1.552621813
1.264872521,0.441483725,1.06173542,1.153371527
1.769559033,1.011898017,1.637386805,1.841184939
0.813043478,0.441483725,0.758923513,0.838937798
0.926384365,1.797707006,1.420842572,1.72705581
0.551854656,0.650434782,1.637386805,1.183198435
1.769559033,0.741107492,1.613040494,1.718211258
0.926384365,2.183182406,1.420842572,1.88767056
0.926384365,0.441483725,1.420842572,1.161962776
1.264872521,0.741107492,1.06173542,1.278214764
0.551854656,2.183182406,1.613040494,1.811698982
0.813043478,0.441483725,0.758923513,0.838937798
2.728978008,0.741107492,1.420842572,2.037886697
0.926384365,0.441483725,1.637386805,1.252189539
0.551854656,2.183182406,1.06173542,1.581988534
0.551854656,0.741107492,0.487826087,0.741995098
0.551854656,1.797707006,0.555830619,1.210580117
0.813043478,0.441483725,0.555830619,0.754315759
0.926384365,0.441483725,1.06173542,1.012334796
1.769559033,0.441483725,1.613040494,1.593368022
2.728978008,0.741107492,0.758923513,1.762087089
0.551854656,1.797707006,2.23832853,1.911620914
2.368070953,0.441483725,0.555830619,1.402243874
0.926384365,0.650434782,1.637386805,1.33925248
0.551854656,1.011898017,0.487826087,0.854824483
2.688400824,0.741107492,0.331112794,1.566925462
1.264872521,0.441483725,1.637386805,1.393226271
0.926384365,1.415647226,1.637386805,1.658090998
0.926384365,1.011898017,0.331112794,0.945581323
2.728978008,0.441483725,0.555830619,1.552621813
0.551854656,1.415647226,1.613040494,1.491892657
2.368070953,1.415647226,0.331112794,1.714512905
0.551854656,1.415647226,0.758923513,1.136010581
2.247133758,0.441483725,1.06173542,1.562647043
0.926384365,1.011898017,0.331112794,0.945581323
0.551854656,1.415647226,0.555830619,1.051388542
0.813043478,0.741107492,0.331112794,0.785526568
1.264872521,0.650434782,0.331112794,0.936008374
0.926384365,0.441483725,1.06173542,1.012334796
0.813043478,0.441483725,0.758923513,0.838937798
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,1.011898017,1.06173542,1.093953372
0.551854656,0.650434782,0.758923513,0.817172063
0.551854656,1.415647226,0.487826087,1.023053321
0.551854656,0.650434782,1.06173542,0.943343691
2.728978008,1.894456762,1.613040494,2.59853136
1.264872521,0.441483725,2.23832853,1.643618657
0.813043478,0.441483725,1.637386805,1.20496417
0.551854656,2.150720659,1.420842572,1.718090786
1.769559033,2.150720659,1.637386805,2.315694374
1.264872521,0.441483725,0.487826087,0.914242639
2.247133758,2.183182406,0.758923513,2.162183199
0.926384365,0.650434782,0.331112794,0.794971642
0.926384365,0.441483725,1.06173542,1.012334796
2.368070953,2.98443804,1.348280255,2.79199552
0.551854656,0.650434782,1.348280255,1.062737372
0.551854656,2.183182406,1.613040494,1.811698982
0.551854656,1.011898017,0.487826087,0.854824483
1.769559033,0.441483725,0.758923513,1.237485946
0.813043478,2.183182406,1.348280255,1.810210891
0.813043478,2.183182406,1.613040494,1.920527658
0.926384365,0.650434782,0.331112794,0.794971642
0.813043478,1.011898017,0.331112794,0.898355954
3.73054755,2.183182406,0.331112794,2.602017813
0.926384365,0.650434782,0.758923513,0.973226108
2.728978008,0.650434782,0.555830619,1.639684754
0.813043478,1.415647226,1.613040494,1.600721333
2.688400824,0.441483725,1.06173542,1.74650832
2.728978008,1.894456762,0.555830619,2.158027246
0.551854656,1.415647226,1.637386805,1.502036953
0.551854656,1.894456762,1.06173542,1.461686183
0.551854656,1.011898017,0.487826087,0.854824483
0.551854656,0.650434782,0.758923513,0.817172063
0.551854656,1.415647226,0.555830619,1.051388542
1.264872521,0.650434782,0.555830619,1.029640801
1.769559033,2.183182406,1.348280255,2.208759039
0.551854656,0.741107492,0.758923513,0.854952359
0.551854656,1.797707006,2.23832853,1.911620914
0.813043478,2.183182406,0.758923513,1.564645582
2.688400824,0.650434782,0.555830619,1.622777594
1.264872521,1.894456762,0.555830619,1.547983293
1.769559033,0.441483725,1.613040494,1.593368022
1.264872521,0.741107492,0.331112794,0.973788669
1.264872521,0.741107492,0.487826087,1.039085875
2.247133758,0.441483725,1.637386805,1.802501787
0.551854656,1.415647226,2.23832853,1.752429339
0.551854656,0.650434782,1.637386805,1.183198435
0.813043478,1.415647226,1.637386805,1.610865629
0.813043478,2.150720659,2.23832853,2.167538611
0.813043478,2.183182406,0.758923513,1.564645582
1.264872521,1.415647226,0.331112794,1.254846892
0.551854656,1.797707006,1.06173542,1.421373784
0.551854656,1.415647226,0.758923513,1.136010581
0.813043478,2.183182406,0.758923513,1.564645582
2.688400824,0.441483725,1.06173542,1.74650832
0.926384365,2.183182406,1.06173542,1.73804258
0.813043478,0.441483725,1.06173542,0.965109426
2.728978008,1.415647226,0.487826087,1.930188051
2.728978008,1.894456762,0.758923513,2.242649285
1.769559033,0.441483725,1.348280255,1.483051255
2.247133758,1.894456762,0.758923513,2.041880847
2.688400824,2.183182406,0.758923513,2.346044476
2.368070953,1.415647226,1.637386805,2.258793743
1.264872521,1.797707006,0.555830619,1.507670894
1.264872521,0.441483725,1.06173542,1.153371527
2.368070953,2.183182406,0.331112794,2.03431923
0.926384365,2.150720659,2.23832853,2.214763981
1.769559033,0.441483725,0.555830619,1.152863907
1.264872521,0.741107492,0.331112794,0.973788669
0.813043478,1.011898017,1.06173542,1.202782048
0.551854656,2.183182406,0.555830619,1.371194867
2.368070953,0.441483725,0.758923513,1.486865913
0.813043478,1.415647226,1.613040494,1.600721333
0.926384365,0.441483725,1.06173542,1.012334796
0.551854656,1.011898017,1.06173542,1.093953372
0.551854656,0.650434782,0.555830619,0.732550024
0.551854656,0.650434782,1.06173542,0.943343691
0.551854656,1.011898017,1.06173542,1.093953372
1.264872521,2.150720659,0.487826087,1.626424695
0.551854656,1.415647226,0.555830619,1.051388542
0.551854656,2.183182406,1.06173542,1.581988534
2.728978008,1.415647226,1.348280255,2.288710621
0.551854656,2.183182406,0.555830619,1.371194867
0.551854656,0.741107492,0.758923513,0.854952359
1.264872521,1.415647226,0.331112794,1.254846892
0.926384365,2.150720659,1.420842572,1.874144832
0.813043478,0.441483725,1.637386805,1.20496417
0.551854656,1.011898017,1.06173542,1.093953372
2.688400824,2.183182406,0.487826087,2.233087216
0.926384365,0.441483725,1.06173542,1.012334796
0.551854656,0.650434782,1.06173542,0.943343691
1.264872521,0.441483725,0.487826087,0.914242639
0.551854656,1.415647226,1.637386805,1.502036953
0.926384365,2.183182406,1.06173542,1.73804258
2.728978008,1.011898017,0.555830619,1.790294435
0.813043478,0.441483725,1.06173542,0.965109426
0.926384365,1.011898017,1.637386805,1.489862161
2.688400824,0.741107492,0.758923513,1.745179929
1.769559033,1.797707006,0.331112794,1.624324514
0.551854656,0.741107492,1.420842572,1.130751967
0.551854656,1.797707006,0.555830619,1.210580117
1.264872521,0.650434782,0.331112794,0.936008374
0.551854656,1.415647226,0.758923513,1.136010581
2.688400824,1.011898017,1.637386805,2.224035686
0.926384365,1.011898017,2.23832853,1.740254547
1.264872521,2.183182406,0.555830619,1.668285644
0.551854656,0.741107492,0.487826087,0.741995098
0.813043478,1.011898017,0.331112794,0.898355954
0.551854656,1.415647226,0.758923513,1.136010581
0.551854656,1.415647226,1.637386805,1.502036953
1.264872521,1.894456762,1.637386805,1.998631703
1.264872521,2.183182406,1.348280255,1.998472993
0.551854656,1.415647226,1.613040494,1.491892657
0.813043478,1.011898017,0.555830619,0.991988381
2.688400824,0.441483725,1.06173542,1.74650832
0.926384365,2.150720659,0.331112794,1.420090757
2.688400824,1.011898017,0.487826087,1.745052053
2.728978008,1.415647226,0.331112794,1.864890845
2.728978008,1.894456762,1.348280255,2.488214594
0.813043478,0.441483725,1.06173542,0.965109426
2.247133758,1.894456762,0.555830619,1.957258808
2.728978008,1.011898017,1.420842572,2.150716082
1.264872521,0.741107492,1.06173542,1.278214764
0.551854656,1.011898017,1.613040494,1.32366382
2.368070953,0.741107492,2.23832853,2.228127906
2.728978008,0.441483725,1.06173542,1.76341548
0.813043478,1.011898017,0.331112794,0.898355954
0.926384365,1.011898017,0.331112794,0.945581323
0.551854656,1.415647226,1.637386805,1.502036953
0.813043478,0.441483725,1.420842572,1.114737406
0.551854656,0.741107492,1.637386805,1.22097873
0.813043478,1.011898017,0.331112794,0.898355954
2.688400824,2.183182406,1.06173542,2.472216104
0.551854656,1.011898017,0.487826087,0.854824483
0.813043478,0.741107492,0.331112794,0.785526568
0.813043478,1.415647226,0.331112794,1.066584791
0.813043478,1.011898017,1.348280255,1.322175729
2.368070953,1.415647226,1.637386805,2.258793743
0.926384365,0.441483725,0.487826087,0.773205907
0.551854656,0.650434782,0.758923513,0.817172063
0.551854656,1.797707006,1.420842572,1.571001764
0.926384365,0.650434782,0.331112794,0.794971642
1.769559033,0.441483725,0.487826087,1.124528685
1.769559033,2.150720659,0.331112794,1.771413536
0.551854656,1.415647226,1.613040494,1.491892657
1.769559033,1.797707006,0.555830619,1.717956941
0.551854656,2.150720659,1.06173542,1.568462806
1.264872521,1.415647226,0.331112794,1.254846892
0.926384365,2.183182406,1.06173542,1.73804258
0.551854656,1.415647226,1.613040494,1.491892657
0.926384365,2.150720659,1.348280255,1.843910533
0.551854656,0.741107492,0.487826087,0.741995098
0.551854656,1.415647226,1.637386805,1.502036953
2.688400824,0.441483725,1.06173542,1.74650832
0.551854656,1.797707006,0.555830619,1.210580117
0.551854656,1.415647226,1.613040494,1.491892657
0.551854656,0.741107492,1.420842572,1.130751967
0.551854656,2.183182406,1.06173542,1.581988534
0.551854656,1.415647226,1.637386805,1.502036953
0.551854656,1.797707006,1.06173542,1.421373784
1.769559033,0.441483725,1.420842572,1.513285554
1.769559033,1.894456762,1.348280255,2.088456688
0.551854656,1.415647226,0.758923513,1.136010581
1.264872521,2.183182406,0.331112794,1.574653217
2.688400824,2.183182406,1.06173542,2.472216104
0.551854656,1.011898017,0.487826087,0.854824483
1.264872521,0.650434782,0.331112794,0.936008374
2.688400824,0.650434782,0.331112794,1.529145167
1.769559033,0.441483725,1.348280255,1.483051255
0.551854656,1.797707006,0.758923513,1.295202156
1.264872521,1.797707006,0.331112794,1.414038467
0.551854656,0.741107492,0.487826087,0.741995098
0.813043478,0.441483725,1.637386805,1.20496417
0.926384365,1.797707006,1.420842572,1.72705581
0.551854656,1.011898017,0.487826087,0.854824483
0.813043478,1.011898017,0.555830619,0.991988381
0.926384365,2.150720659,1.637386805,1.964371595
0.926384365,2.183182406,0.331112794,1.433616485
1.769559033,2.183182406,1.613040494,2.319075806
0.551854656,1.797707006,1.637386805,1.661228528
1.769559033,2.150720659,1.637386805,2.315694374
1.769559033,2.150720659,1.348280255,2.195233311
2.688400824,1.011898017,0.487826087,1.745052053
0.551854656,1.415647226,0.758923513,1.136010581
1.769559033,2.183182406,1.348280255,2.208759039
1.264872521,0.441483725,1.06173542,1.153371527
0.813043478,0.441483725,0.555830619,0.754315759
0.813043478,0.741107492,0.758923513,0.963781034
2.368070953,0.741107492,1.613040494,1.967591225
0.551854656,1.415647226,1.613040494,1.491892657
1.264872521,2.183182406,0.331112794,1.574653217
2.728978008,1.415647226,0.331112794,1.864890845
0.551854656,2.183182406,0.758923513,1.455816906
0.813043478,0.441483725,1.420842572,1.114737406
0.813043478,0.441483725,1.06173542,0.965109426
1.769559033,1.011898017,1.613040494,1.831040643
0.551854656,0.650434782,1.637386805,1.183198435
0.813043478,2.150720659,2.23832853,2.167538611
1.264872521,0.650434782,0.331112794,0.936008374
0.813043478,0.741107492,1.637386805,1.329807406
2.368070953,2.183182406,0.331112794,2.03431923
0.551854656,0.650434782,1.06173542,0.943343691
1.769559033,0.441483725,1.637386805,1.603512318
0.926384365,1.415647226,1.420842572,1.567864235
0.551854656,1.415647226,0.555830619,1.051388542
0.813043478,1.011898017,0.331112794,0.898355954
0.813043478,1.415647226,0.758923513,1.244839257
0.813043478,2.183182406,0.331112794,1.386391116
0.926384365,2.183182406,0.487826087,1.498913691
0.551854656,1.415647226,0.758923513,1.136010581
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,2.183182406,2.23832853,2.072235664
1.769559033,2.150720659,2.23832853,2.566086759
0.551854656,0.741107492,1.06173542,0.981123987
0.551854656,0.650434782,0.555830619,0.732550024
2.728978008,1.415647226,1.348280255,2.288710621
0.813043478,2.183182406,0.758923513,1.564645582
2.368070953,0.441483725,0.555830619,1.402243874
1.769559033,0.441483725,0.555830619,1.152863907
0.551854656,2.183182406,0.487826087,1.342859646
1.264872521,0.441483725,1.613040494,1.383081975
2.247133758,1.415647226,1.420842572,2.118176482
0.926384365,2.183182406,0.331112794,1.433616485
0.551854656,0.741107492,1.637386805,1.22097873
1.264872521,0.650434782,0.331112794,0.936008374
0.551854656,0.741107492,0.487826087,0.741995098
0.926384365,0.650434782,0.758923513,0.973226108
2.368070953,1.415647226,1.348280255,2.138332681
0.551854656,0.741107492,1.06173542,0.981123987
0.813043478,1.011898017,1.637386805,1.442636792
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,1.011898017,1.348280255,1.213347053
0.551854656,1.415647226,1.348280255,1.381575891
0.813043478,2.183182406,0.331112794,1.386391116
1.264872521,0.650434782,0.331112794,0.936008374
2.728978008,0.741107492,1.613040494,2.117969164
0.551854656,2.150720659,1.06173542,1.568462806
0.926384365,0.441483725,1.348280255,1.131728477
0.551854656,1.797707006,0.555830619,1.210580117
0.813043478,0.441483725,1.06173542,0.965109426
0.551854656,1.894456762,0.555830619,1.250892516
0.813043478,1.011898017,0.555830619,0.991988381
2.247133758,0.441483725,1.06173542,1.562647043
0.926384365,1.894456762,1.637386805,1.857594972
0.813043478,0.441483725,1.613040494,1.194819874
0.926384365,0.441483725,1.420842572,1.161962776
0.813043478,0.441483725,0.555830619,0.754315759
1.264872521,1.415647226,0.331112794,1.254846892
0.813043478,1.011898017,1.637386805,1.442636792
1.769559033,0.741107492,0.758923513,1.362329182
0.551854656,1.797707006,0.487826087,1.182244896
0.813043478,1.011898017,1.613040494,1.432492496
0.551854656,1.415647226,0.487826087,1.023053321
0.551854656,1.415647226,1.348280255,1.381575891
2.728978008,2.150720659,1.420842572,2.625225516
0.813043478,2.183182406,0.758923513,1.564645582
0.813043478,1.415647226,1.637386805,1.610865629
0.551854656,0.650434782,0.758923513,0.817172063
0.551854656,2.183182406,1.06173542,1.581988534
0.926384365,0.441483725,1.06173542,1.012334796
0.551854656,0.741107492,1.06173542,0.981123987
0.551854656,0.741107492,0.487826087,0.741995098
0.551854656,1.797707006,1.420842572,1.571001764
2.368070953,0.650434782,0.555830619,1.489306814
2.368070953,0.441483725,0.758923513,1.486865913
2.728978008,0.441483725,1.06173542,1.76341548
0.551854656,1.894456762,1.06173542,1.461686183
0.551854656,1.415647226,0.487826087,1.023053321
0.926384365,0.441483725,1.637386805,1.252189539
2.368070953,2.183182406,0.758923513,2.212573697
1.264872521,1.415647226,0.331112794,1.254846892
0.551854656,1.415647226,1.348280255,1.381575891
0.551854656,1.415647226,0.487826087,1.023053321
0.551854656,1.415647226,1.637386805,1.502036953
1.264872521,0.650434782,0.331112794,0.936008374
0.551854656,1.415647226,0.555830619,1.051388542
1.769559033,0.441483725,0.758923513,1.237485946
1.264872521,0.650434782,1.637386805,1.480289212
0.551854656,1.011898017,0.487826087,0.854824483
2.368070953,1.797707006,1.06173542,2.178130575
0.813043478,0.741107492,0.331112794,0.785526568
0.551854656,1.011898017,1.637386805,1.333808116
0.813043478,1.011898017,0.331112794,0.898355954
0.551854656,2.183182406,0.555830619,1.371194867
1.769559033,0.741107492,0.331112794,1.184074716
0.813043478,2.150720659,0.331112794,1.372865388
1.264872521,0.650434782,0.331112794,0.936008374
1.769559033,0.441483725,0.555830619,1.152863907
2.728978008,0.741107492,1.06173542,1.888258717
0.813043478,0.441483725,0.555830619,0.754315759
1.264872521,1.415647226,0.331112794,1.254846892
0.813043478,1.011898017,2.23832853,1.693029177
0.551854656,1.011898017,0.487826087,0.854824483
0.813043478,0.441483725,0.758923513,0.838937798
0.551854656,1.415647226,1.637386805,1.502036953
1.264872521,0.441483725,1.06173542,1.153371527
0.551854656,1.415647226,0.758923513,1.136010581
1.264872521,2.183182406,0.487826087,1.639950423
0.926384365,1.894456762,1.06173542,1.617740228
0.551854656,0.650434782,1.637386805,1.183198435
